X,Y,Z
-22.413201,-17.012546,5.024472
-21.538532,-16.348636,4.786121
-21.973666,-16.678920,4.502771
-22.410671,-17.010625,4.218150
-22.409825,-17.009983,3.949464
-21.971310,-16.677132,3.698551
-21.970523,-16.676534,3.430572
-22.407283,-17.008053,3.143693
-22.406433,-17.007408,2.875194
-21.532714,-16.344220,2.646945
-21.531982,-16.343664,2.379752
-21.531248,-16.343107,2.112607
-21.965775,-16.672931,1.823646
-21.964980,-16.672327,1.555987
-21.964183,-16.671722,1.288375
-22.400454,-17.002870,0.996998
-21.962586,-16.670510,0.753288
-21.961786,-16.669903,0.485815
-21.960985,-16.669295,0.218390
-6.743276,-6.603503,61.982954
-6.399482,-6.266836,61.613986
-6.746160,-6.606328,61.464971
-6.402458,-6.269750,61.097281
-6.749034,-6.609142,60.947229
-6.750467,-6.610546,60.688448
-6.751899,-6.611948,60.429725
-6.408382,-6.275551,60.064582
-6.409856,-6.276995,59.806555
-6.411328,-6.278436,59.548588
-6.412798,-6.279876,59.290679
-6.414265,-6.281312,59.032828
-6.415730,-6.282747,58.775036
-6.417192,-6.284179,58.517304
-6.418653,-6.285610,58.259629
-6.420110,-6.287036,58.002011
-6.766078,-6.625833,57.845758
-6.423019,-6.289885,57.486953
-6.424469,-6.291305,57.229511
-6.425917,-6.292723,56.972126
-6.427362,-6.294138,56.714798
-6.428806,-6.295552,56.457529
-6.430246,-6.296962,56.200316
-6.431684,-6.298371,55.943162
-6.090473,-5.964232,55.589738
-6.091954,-5.965682,55.333267
-6.093432,-5.967129,55.076851
-6.437414,-6.303981,54.915113
-6.438840,-6.305378,54.658243
-6.097852,-5.971458,54.307945
-6.441686,-6.308165,54.144672
-6.443105,-6.309554,53.887972
-6.444520,-6.310941,53.631328
-6.445935,-6.312326,53.374740
-6.447347,-6.313708,53.118207
-6.106625,-5.980049,52.771645
-6.450163,-6.316466,52.605311
-6.109531,-5.982894,52.259991
-6.452970,-6.319215,52.092638
-6.454370,-6.320586,51.836385
-6.455768,-6.321955,51.580187
-6.457162,-6.323320,51.324044
-6.458556,-6.324685,51.067956
-6.459946,-6.326046,50.811924
-6.461333,-6.327405,50.555946
-6.121054,-5.994179,50.215579
-6.122483,-5.995578,49.960273
-6.123910,-5.996975,49.705022
-6.466862,-6.332819,49.532583
-6.468237,-6.334166,49.276878
-6.469611,-6.335511,49.021228
-6.470982,-6.336854,48.765632
-6.131008,-6.003927,48.429577
-6.132420,-6.005310,48.174649
-6.133831,-6.006691,47.919775
-6.476442,-6.342201,47.743787
-6.136644,-6.009445,47.410187
-6.479159,-6.344861,47.233186
-6.480514,-6.346188,46.977966
-6.481866,-6.347512,46.722800
-6.483216,-6.348834,46.467686
-6.484563,-6.350153,46.212625
-6.145024,-6.017652,45.882696
-6.487250,-6.352785,45.702662
-6.147797,-6.020368,45.373954
-6.489929,-6.355408,45.192911
-6.491264,-6.356715,44.938114
-6.151940,-6.024425,44.611233
-6.493927,-6.359324,44.428676
-6.154690,-6.027118,44.103013
-6.156061,-6.028460,43.848980
-6.497906,-6.363219,43.664912
-6.499227,-6.364513,43.410427
-6.160160,-6.032475,43.087192
-6.501862,-6.367094,42.901613
-6.162881,-6.035139,42.579590
-6.504488,-6.369665,42.393005
-6.505797,-6.370947,42.138778
-6.166943,-6.039117,41.818570
-6.168293,-6.040439,41.564999
-6.509710,-6.374779,41.376403
-6.170984,-6.043074,41.058007
-6.172326,-6.044389,40.804587
-6.513602,-6.378591,40.614485
-6.175003,-6.047010,40.297898
-6.176338,-6.048317,40.044628
-6.517472,-6.382381,39.853022
-6.179000,-6.050924,39.538239
-6.180328,-6.052224,39.285120
-6.181652,-6.053521,39.032049
-6.182975,-6.054817,38.779029
-6.184296,-6.056110,38.526057
-6.185613,-6.057400,38.273135
-6.186928,-6.058688,38.020262
-5.850239,-5.728978,37.710450
-6.189551,-6.061256,37.514663
-5.852945,-5.731627,37.206042
-6.531479,-6.396097,37.064826
-5.855641,-5.734267,36.701828
-6.194768,-6.066365,36.504052
-5.858327,-5.736897,36.197806
-6.197362,-6.068905,35.999036
-5.861002,-5.739517,35.693977
-6.199946,-6.071435,35.494213
-5.863668,-5.742128,35.190338
-5.864998,-5.743430,34.938591
-5.195652,-5.087958,34.586574
-5.197062,-5.089339,34.336001
-5.198469,-5.090717,34.085474
-4.866788,-4.765911,33.786731
-5.201275,-5.093465,33.584560
-4.538075,-4.444012,33.239967
-4.871112,-4.770145,33.037175
-5.205464,-5.097567,32.833536
-5.541141,-5.426287,32.629046
-5.542488,-5.427606,32.378307
-5.209631,-5.101648,32.082926
-5.545173,-5.430235,31.876964
-5.546512,-5.431546,31.626361
-5.547848,-5.432854,31.375805
-5.549182,-5.434160,31.125293
-5.550513,-5.435464,30.874828
-5.887206,-5.765178,30.666034
-5.553167,-5.438063,30.374031
-5.889771,-5.767690,30.164253
-5.891050,-5.768943,29.913432
-5.557129,-5.441943,29.623173
-5.893599,-5.771438,29.411922
-5.894870,-5.772683,29.161234
-5.561068,-5.445800,28.872719
-5.897404,-5.775165,28.659993
-5.563681,-5.448359,28.372637
-5.564983,-5.449634,28.122661
-5.566283,-5.450907,27.872730
-5.567580,-5.452178,27.622843
-5.235467,-5.126948,27.338460
-5.570167,-5.454711,27.123200
-5.238132,-5.129558,26.839967
-5.907437,-5.784990,26.656794
-5.574028,-5.458491,26.374060
-5.909920,-5.787421,26.156431
-5.243428,-5.134744,25.843495
-5.912392,-5.789842,25.656241
-5.579138,-5.463496,25.375810
-5.580409,-5.464740,25.126353
-5.916081,-5.793454,24.906276
-5.249988,-5.141168,24.598864
-5.584206,-5.468459,24.378240
-5.585467,-5.469693,24.128954
-5.253892,-5.144992,23.852589
-4.923794,-4.821735,23.577412
-5.256481,-5.147527,23.355281
-4.926458,-4.824344,23.081239
-5.591730,-5.475826,22.883147
-5.260346,-5.151311,22.609630
-5.261628,-5.152567,22.361161
-5.595456,-5.479476,22.136160
-5.264186,-5.155072,21.864347
-5.265460,-5.156320,21.616000
-5.266732,-5.157565,21.367695
-5.268001,-5.158808,21.119430
-5.601614,-5.485506,20.892000
-5.270532,-5.161286,20.623021
-5.271794,-5.162522,20.374876
-5.273053,-5.163755,20.126772
-5.274309,-5.164985,19.878707
-5.607708,-5.491473,19.648852
-5.608918,-5.492659,19.400344
-4.947386,-4.844838,19.117680
-4.948671,-4.846097,18.870296
-5.280549,-5.171096,18.638979
-4.951233,-4.848606,18.375646
-5.614933,-5.498548,18.158388
-5.616128,-5.499719,17.910114
-5.617320,-5.500886,17.661883
-5.618510,-5.502052,17.413688
-5.619698,-5.503215,17.165532
-5.620883,-5.504375,16.917414
-5.290396,-5.180739,16.657446
-5.623244,-5.506687,16.421295
-5.624421,-5.507840,16.173296
-5.294046,-5.184313,15.915007
-5.626768,-5.510138,15.677407
-5.627936,-5.511282,15.429521
-5.297673,-5.187865,15.172910
-5.630268,-5.513566,14.933863
-5.631429,-5.514703,14.686089
-5.632589,-5.515839,14.438357
-5.302472,-5.192564,14.183978
-5.303666,-5.193733,13.936839
-5.304856,-5.194899,13.689738
-5.637201,-5.520355,13.447795
-5.307231,-5.197225,13.195646
-5.639492,-5.522599,12.952738
-5.973065,-5.849257,12.708821
-5.641774,-5.524833,12.457830
-5.975263,-5.851410,12.212949
-5.644046,-5.527058,11.963072
-5.645179,-5.528167,11.715748
-5.978543,-5.854622,11.469416
-5.979631,-5.855687,11.221648
-6.314270,-6.183390,10.973804
-9.729294,-9.527629,10.717785
-6.987532,-6.842697,10.475014
-8.691300,-8.511150,10.216667
-8.006669,-7.840709,9.969681
-11.850511,-11.604877,9.684658
-9.732421,-9.530691,9.450581
-12.569636,-12.309097,9.162368
-10.785747,-10.562184,8.929573
-14.763053,-14.457049,8.612086
-12.210566,-11.957470,8.395546
-13.659602,-13.376471,8.111134
-13.295197,-13.019619,7.859380
-15.880831,-15.551658,7.542990
-14.393639,-14.095293,7.316049
-18.161131,-17.784694,6.958689
-15.506163,-15.184757,6.765410
-19.714873,-19.306230,6.380870
-16.633045,-16.288281,6.207321
-19.322253,-18.921748,5.856795
-18.544584,-18.160199,5.615519
-19.712079,-19.303494,5.307399
-19.320315,-18.919850,5.053720
-19.710677,-19.302121,4.770935
-20.102717,-19.686035,4.486877
-19.709271,-19.300744,4.234652
-19.708566,-19.300054,3.966581
-20.100442,-19.683807,3.680830
-19.707155,-19.298672,3.430572
-19.706448,-19.297979,3.162635
-20.098158,-19.681570,2.875194
-19.705030,-19.296591,2.626901
-19.313791,-18.913462,2.379752
-19.703608,-19.295199,2.091353
-19.312475,-18.912172,1.845506
-19.702183,-19.293803,1.555987
-19.701468,-19.293103,1.288375
-19.700753,-19.292402,1.020809
-19.700036,-19.291700,0.753288
-19.699318,-19.290998,0.485815
-19.698599,-19.290293,0.218390
-5.862465,-7.396589,61.982954
-5.863719,-7.398173,61.723933
-5.864972,-7.399753,61.464971
-5.866222,-7.401331,61.206070
-5.867471,-7.402906,60.947229
-5.868717,-7.404478,60.688448
-5.570030,-7.027629,60.322668
-5.571315,-7.029250,60.064582
-5.572596,-7.030867,59.806555
-5.573876,-7.032481,59.548588
-5.575154,-7.034094,59.290679
-5.576429,-7.035703,59.032828
-5.577703,-7.037310,58.775036
-5.578974,-7.038914,58.517304
-5.580245,-7.040516,58.259629
-5.581511,-7.042114,58.002011
-5.582776,-7.043711,57.744453
-5.584040,-7.045305,57.486953
-5.585301,-7.046896,57.229511
-5.586560,-7.048484,56.972126
-5.289761,-6.674018,56.616195
-5.589071,-7.051652,56.457529
-5.590323,-7.053232,56.200316
-5.591573,-7.054810,55.943162
-5.592822,-7.056385,55.686064
-5.594069,-7.057958,55.429024
-5.595312,-7.059527,55.172040
-5.596554,-7.061094,54.915113
-5.300068,-6.687021,54.564190
-5.301347,-6.688635,54.307945
-5.600268,-7.065780,54.144672
-5.601502,-7.067337,53.887972
-5.602733,-7.068890,53.631328
