X,Y,Z
-17.206900,-11.432237,31.494869
-17.207009,-11.432309,31.229780
-17.207116,-11.432381,30.964744
-17.207222,-11.432451,30.699759
-17.207327,-11.432521,30.434826
-17.644978,-11.723296,30.212352
-17.207532,-11.432657,29.905114
-17.645056,-11.723347,29.681540
-17.207730,-11.432788,29.375607
-17.645128,-11.723395,29.150934
-17.207922,-11.432916,28.846304
-17.645194,-11.723439,28.620533
-17.208108,-11.433039,28.317203
-17.645254,-11.723479,28.090333
-17.208287,-11.433159,27.788303
-17.645308,-11.723515,27.560337
-17.208461,-11.433274,27.259605
-17.645356,-11.723547,27.030540
-17.208628,-11.433385,26.731106
-17.208709,-11.433439,26.466930
-17.208788,-11.433492,26.202805
-17.645435,-11.723599,25.971548
-17.208943,-11.433594,25.674700
-17.645465,-11.723619,25.442348
-17.209091,-11.433693,25.146791
-17.645489,-11.723635,24.913345
-17.209234,-11.433787,24.619078
-17.645507,-11.723647,24.384538
-17.209369,-11.433878,24.091557
-17.645519,-11.723655,23.855924
-17.209499,-11.433964,23.564231
-17.645525,-11.723659,23.327503
-17.209622,-11.434046,23.037095
-17.645525,-11.723659,22.799276
-17.209739,-11.434123,22.510150
-17.645519,-11.723655,22.271238
-17.209850,-11.434197,21.983394
-17.645507,-11.723647,21.743391
-17.209954,-11.434266,21.456828
-17.645489,-11.723635,21.215735
-17.645478,-11.723628,20.951976
-17.210099,-11.434362,20.667327
-17.210144,-11.434392,20.404252
-17.210187,-11.434421,20.141225
-17.210229,-11.434449,19.878244
-17.210269,-11.434476,19.615309
-17.210308,-11.434501,19.352419
-17.210345,-11.434526,19.089574
-16.777363,-11.146853,18.810025
-17.210415,-11.434572,18.564026
-16.777546,-11.146975,18.285737
-17.645254,-11.723479,18.053694
-16.777723,-11.147092,17.761634
-17.210535,-11.434652,17.513468
-17.210562,-11.434670,17.250940
-17.210586,-11.434686,16.988459
-16.778056,-11.147314,16.713956
-17.210630,-11.434715,16.463630
-16.778213,-11.147418,16.190384
-17.210669,-11.434741,15.938980
-16.778364,-11.147518,15.666990
-17.210700,-11.434762,15.414504
-17.210714,-11.434771,15.152332
-16.778577,-11.147660,14.882228
-17.210736,-11.434786,14.628120
-17.210745,-11.434791,14.366081
-17.210752,-11.434796,14.104085
-16.778838,-11.147834,13.836484
-16.778900,-11.147874,13.575157
-17.210764,-11.434804,13.318358
-16.779017,-11.147952,13.052632
-16.779074,-11.147990,12.791431
-16.779128,-11.148026,12.530276
-17.210758,-11.434800,12.271324
-16.779233,-11.148096,12.008093
-16.779283,-11.148129,11.747065
-16.779331,-11.148161,11.486080
-16.779378,-11.148192,11.225138
-16.779423,-11.148222,10.964237
-16.779466,-11.148250,10.703379
-16.779508,-11.148278,10.442564
-16.779548,-11.148305,10.181789
-16.779586,-11.148331,9.921058
-16.779623,-11.148355,9.660368
-16.779658,-11.148378,9.399721
-16.779692,-11.148401,9.139115
-16.779724,-11.148422,8.878552
-17.210540,-11.434655,8.612086
-16.779783,-11.148461,8.357551
-16.351039,-10.863604,8.104152
-17.210453,-11.434598,7.829041
-16.779860,-11.148513,7.576362
-16.779883,-11.148528,7.316049
-17.210352,-11.434531,7.046378
-17.642619,-11.721728,6.775527
-17.210278,-11.434481,6.524809
-17.210238,-11.434455,6.264090
-18.512379,-12.299595,5.967838
-17.642232,-11.721471,5.730417
-20.275065,-13.470721,5.389880
-18.075916,-12.009610,5.194521
-22.978403,-15.266815,4.770935
-20.719278,-13.765856,4.580768
-23.894442,-15.875429,4.201544
-22.975943,-15.265180,3.966581
-23.432785,-15.568705,3.680830
-22.974297,-15.264087,3.430572
-23.431012,-15.567527,3.143693
-22.972647,-15.262990,2.894746
-23.429233,-15.566346,2.606739
-23.887786,-15.871007,2.317443
-23.427450,-15.565161,2.069972
-23.885874,-15.869737,1.779545
-23.425663,-15.563973,1.533391
-22.967668,-15.259682,1.288375
-23.423870,-15.562782,0.996998
-22.965998,-15.258573,0.753288
-23.422073,-15.561588,0.460794
-22.964323,-15.257460,0.218390
-4.298383,-3.262650,83.222615
-4.300666,-3.264383,82.962814
-4.680893,-3.552991,82.858682
-4.305226,-3.267844,82.443406
-4.307501,-3.269571,82.183799
-4.309774,-3.271297,81.924259
-4.312044,-3.273020,81.664783
-4.314312,-3.274741,81.405372
-4.694196,-3.563089,81.298106
-4.696404,-3.564765,81.038243
-4.321099,-3.279893,80.627532
-4.323356,-3.281606,80.368382
-4.703013,-3.569781,80.259035
-4.705210,-3.571449,79.999430
-4.330111,-3.286733,79.591318
-4.709597,-3.574779,79.480415
-4.334599,-3.290140,79.073600
-4.336840,-3.291841,78.814839
-4.716155,-3.579757,78.702378
-4.341312,-3.295235,78.297510
-4.343544,-3.296929,78.038942
-4.345773,-3.298621,77.780439
-4.348000,-3.300311,77.522000
-4.350222,-3.301999,77.263625
-4.729199,-3.589657,77.148058
-4.731363,-3.591300,76.889230
-5.491720,-4.168443,76.915430
-5.113906,-3.881666,76.513368
-5.877276,-4.461095,76.537975
-5.497860,-4.173103,76.136027
-6.264260,-4.754832,76.159024
-5.883234,-4.465618,75.757195
-6.652682,-5.049661,75.778576
-6.270036,-4.759216,75.376869
-7.042550,-5.345587,75.396618
-6.658274,-5.053905,74.995040
-7.433873,-5.642616,75.013144
-7.047957,-5.349691,74.611696
-7.826659,-5.940757,74.628142
-7.828339,-5.942033,74.365506
-8.220916,-6.240015,74.241605
-8.222534,-6.241243,73.978499
-8.224149,-6.242469,73.715461
-8.225762,-6.243693,73.452490
-8.619762,-6.542755,73.326442
-8.621311,-6.543932,73.062998
-9.016863,-6.844172,72.935862
-9.414037,-7.145643,72.808167
-9.812844,-7.448354,72.679912
-9.416885,-7.147805,72.279331
-9.815569,-7.450422,72.149992
-9.816927,-7.451454,71.885133
-10.217191,-7.755270,71.754682
-10.218486,-7.756253,71.489345
-10.620340,-8.061277,71.357777
-10.221068,-7.758213,70.958871
-11.025023,-8.368448,70.959266
-10.624023,-8.064072,70.560531
-11.027351,-8.370215,70.426741
-11.028511,-8.371096,70.160578
-11.839032,-8.986314,70.157385
-11.434543,-8.679291,69.759005
-12.248377,-9.297024,69.753996
-11.842127,-8.988664,69.355800
-12.659295,-9.608928,69.348961
-12.251274,-9.299223,68.950953
-12.252236,-9.299954,68.683405
-12.253196,-9.300682,68.415924
-12.662889,-9.611656,68.276419
-12.663783,-9.612334,68.008450
-12.664675,-9.613011,67.740550
-13.075951,-9.925187,67.599311
-13.488949,-10.238670,67.457443
-13.077599,-9.926438,67.062595
-13.490468,-10.239823,66.919612
-13.491225,-10.240397,66.650796
-13.905761,-10.555047,66.506613
-13.492733,-10.241542,66.113364
-13.907139,-10.556093,65.968062
-13.907825,-10.556613,65.698887
-14.323907,-10.872437,65.552375
-13.909191,-10.557651,65.160734
-14.325143,-10.873376,65.013098
